#Time(Localtime),Temperature(degC),Pressure(Pa)
2015-08-08 09:09:03.493198,30.2,97341
2015-08-08 09:09:04.505275,30.2,97347
2015-08-08 09:09:05.518481,30.2,97347
2015-08-08 09:09:06.530516,30.3,97344
2015-08-08 09:09:07.542891,30.3,97326
2015-08-08 09:09:08.555039,30.3,97326
2015-08-08 09:09:09.568015,30.3,97312
2015-08-08 09:09:10.580629,30.3,97315
2015-08-08 09:09:11.592957,30.3,97317
2015-08-08 09:09:12.605316,30.3,97320
2015-08-08 09:09:13.618897,30.3,97326
2015-08-08 09:09:14.631137,30.2,97312
2015-08-08 09:09:15.643450,30.3,97320
2015-08-08 09:09:16.655919,30.3,97320
2015-08-08 09:09:17.668161,30.3,97303
2015-08-08 09:09:18.680886,30.3,97297
2015-08-08 09:09:19.693752,30.3,97303
2015-08-08 09:09:20.706680,30.3,97297
2015-08-08 09:09:21.719071,30.3,97306
2015-08-08 09:09:22.731742,30.3,97306
2015-08-08 09:09:23.743519,30.3,97300
2015-08-08 09:09:24.756043,30.3,97303
2015-08-08 09:09:25.769435,30.3,97300
2015-08-08 09:09:26.781336,30.3,97300
2015-08-08 09:09:27.794679,30.3,97297
2015-08-08 09:09:28.806782,30.2,97300
2015-08-08 09:09:29.819235,30.3,97309
2015-08-08 09:09:30.832218,30.3,97329
2015-08-08 09:09:31.844506,30.3,97317
2015-08-08 09:09:32.856532,30.3,97326
2015-08-08 09:09:33.868989,30.3,97341
2015-08-08 09:09:34.882237,30.3,97344
2015-08-08 09:09:35.894442,30.3,97353
2015-08-08 09:09:36.907013,30.3,97364
2015-08-08 09:09:37.920352,30.2,97353
2015-08-08 09:09:38.932943,30.3,97358
2015-08-08 09:09:39.944903,30.3,97353
2015-08-08 09:09:40.957413,30.3,97353
2015-08-08 09:09:41.970677,30.3,97353
2015-08-08 09:09:42.982215,30.3,97361
2015-08-08 09:09:43.995382,30.3,97358
2015-08-08 09:09:45.008099,30.3,97360
2015-08-08 09:09:46.020639,30.3,97358
2015-08-08 09:09:47.033215,30.3,97360
2015-08-08 09:09:48.045276,30.3,97364
2015-08-08 09:09:49.057719,30.3,97369
2015-08-08 09:09:50.070218,30.3,97384
2015-08-08 09:09:51.082809,30.3,97381
2015-08-08 09:09:52.095363,30.3,97387
2015-08-08 09:09:53.107913,30.3,97375
2015-08-08 09:09:54.121266,30.3,97353
2015-08-08 09:09:55.133352,30.3,97347
2015-08-08 09:09:56.145768,30.3,97347
2015-08-08 09:09:57.158197,30.3,97341
2015-08-08 09:09:58.171389,30.3,97358
2015-08-08 09:09:59.183469,30.3,97372
2015-08-08 09:10:00.196102,30.3,97369
2015-08-08 09:10:01.208930,30.3,97364
2015-08-08 09:10:02.221404,30.3,97366
2015-08-08 09:10:03.234032,30.3,97366
2015-08-08 09:10:04.246097,30.2,97367
2015-08-08 09:10:05.258353,30.3,97355
2015-08-08 09:10:06.271924,30.3,97358
2015-08-08 09:10:07.284233,30.3,97338
2015-08-08 09:10:08.296995,30.3,97344
2015-08-08 09:10:09.308688,30.3,97332
2015-08-08 09:10:10.321655,30.3,97335
2015-08-08 09:10:11.334069,30.3,97341
2015-08-08 09:10:12.346746,30.3,97341
2015-08-08 09:10:13.359034,30.3,97344
2015-08-08 09:10:14.372323,30.3,97347
2015-08-08 09:10:15.384423,30.3,97350
2015-08-08 09:10:16.396728,30.3,97347
2015-08-08 09:10:17.410003,30.3,97347
2015-08-08 09:10:18.421811,30.3,97350
2015-08-08 09:10:19.434318,30.3,97355
2015-08-08 09:10:20.446985,30.3,97358
2015-08-08 09:10:21.459980,30.3,97358
2015-08-08 09:10:22.471966,30.3,97360
2015-08-08 09:10:23.484972,30.3,97366
2015-08-08 09:10:24.497708,30.3,97355
2015-08-08 09:10:25.510503,30.3,97353
2015-08-08 09:10:26.522365,30.3,97338
2015-08-08 09:10:27.534939,30.3,97344
2015-08-08 09:10:28.547559,30.3,97341
2015-08-08 09:10:29.560203,30.3,97329
2015-08-08 09:10:30.572794,30.3,97329
2015-08-08 09:10:31.585669,30.3,97329
2015-08-08 09:10:32.598071,30.3,97329
2015-08-08 09:10:33.610826,30.3,97300
2015-08-08 09:10:34.623245,30.3,97270
2015-08-08 09:10:35.635852,30.3,97267
2015-08-08 09:10:36.647620,30.3,97282
2015-08-08 09:10:37.660239,30.3,97303
2015-08-08 09:10:38.673615,30.3,97323
2015-08-08 09:10:39.685709,30.3,97332
2015-08-08 09:10:40.698163,30.3,97335
2015-08-08 09:10:41.711412,30.3,97335
2015-08-08 09:10:42.723145,30.3,97341
2015-08-08 09:10:43.735857,30.3,97353
2015-08-08 09:10:44.748813,30.3,97341
2015-08-08 09:10:45.760910,30.3,97344
2015-08-08 09:10:46.773776,30.3,97329
2015-08-08 09:10:47.786001,30.3,97332
2015-08-08 09:10:48.798460,30.3,97329
2015-08-08 09:10:49.811308,30.3,97326
2015-08-08 09:10:50.823552,30.3,97341
2015-08-08 09:10:51.836386,30.3,97332
2015-08-08 09:10:52.850837,30.3,97312
2015-08-08 09:10:53.861621,30.3,97312
2015-08-08 09:10:54.874402,30.3,97306
2015-08-08 09:10:55.886673,30.3,97320
2015-08-08 09:10:56.899133,30.3,97315
2015-08-08 09:10:57.911446,30.3,97326
2015-08-08 09:10:58.924679,30.3,97335
2015-08-08 09:10:59.937552,30.3,97350
2015-08-08 09:11:00.949087,30.3,97358
2015-08-08 09:11:01.962335,30.3,97355
2015-08-08 09:11:02.974419,30.3,97338
2015-08-08 09:11:03.987346,30.3,97350
2015-08-08 09:11:04.999919,30.3,97350
2015-08-08 09:11:06.012099,30.3,97341
2015-08-08 09:11:07.024546,30.3,97358
2015-08-08 09:11:08.037034,30.3,97355
2015-08-08 09:11:09.050276,30.3,97355
2015-08-08 09:11:10.062503,30.3,97338
2015-08-08 09:11:11.075052,30.3,97326
2015-08-08 09:11:12.087903,30.3,97317
2015-08-08 09:11:13.099894,30.3,97341
2015-08-08 09:11:14.113302,30.3,97358
2015-08-08 09:11:15.125146,30.3,97375
2015-08-08 09:11:16.137900,30.3,97381
2015-08-08 09:11:17.149944,30.3,97372
2015-08-08 09:11:18.162807,30.3,97353
2015-08-08 09:11:19.175547,30.3,97332
2015-08-08 09:11:20.188662,30.3,97338
2015-08-08 09:11:21.200082,30.3,97335
2015-08-08 09:11:22.213830,30.3,97350
2015-08-08 09:11:23.225742,30.3,97353
2015-08-08 09:11:24.238676,30.3,97355
2015-08-08 09:11:25.251142,30.3,97350
2015-08-08 09:11:26.263004,30.3,97317
2015-08-08 09:11:27.275874,30.3,97315
2015-08-08 09:11:28.288635,30.3,97329
2015-08-08 09:11:29.301294,30.3,97335
2015-08-08 09:11:30.313956,30.3,97329
2015-08-08 09:11:31.326011,30.3,97323
2015-08-08 09:11:32.338829,30.3,97329
2015-08-08 09:11:33.350951,30.3,97329
2015-08-08 09:11:34.363930,30.3,97344
2015-08-08 09:11:35.376715,30.3,97363
2015-08-08 09:11:36.388776,30.3,97355
2015-08-08 09:11:37.401424,30.3,97369
2015-08-08 09:11:38.413721,30.3,97361
2015-08-08 09:11:39.426294,30.3,97338
2015-08-08 09:11:40.439048,30.3,97320
2015-08-08 09:11:41.452372,30.3,97323
2015-08-08 09:11:42.464135,30.3,97335
2015-08-08 09:11:43.477298,30.3,97344
2015-08-08 09:11:44.489302,30.3,97341
2015-08-08 09:11:45.502322,30.3,97357
2015-08-08 09:11:46.514926,30.3,97360
2015-08-08 09:11:47.526761,30.3,97363
2015-08-08 09:11:48.540070,30.3,97369
2015-08-08 09:11:49.552585,30.3,97358
2015-08-08 09:11:50.564522,30.3,97363
2015-08-08 09:11:51.576856,30.3,97375
2015-08-08 09:11:52.590491,30.3,97360
2015-08-08 09:11:53.602656,30.3,97350
2015-08-08 09:11:54.614993,30.3,97341
2015-08-08 09:11:55.627258,30.3,97350
2015-08-08 09:11:56.640695,30.3,97363
2015-08-08 09:11:57.652924,30.3,97369
2015-08-08 09:11:58.665318,30.3,97347
2015-08-08 09:11:59.677561,30.3,97344
2015-08-08 09:12:00.689919,30.3,97347
2015-08-08 09:12:01.702771,30.3,97355
2015-08-08 09:12:02.715469,30.3,97350
2015-08-08 09:12:03.728029,30.3,97353
2015-08-08 09:12:04.740934,30.3,97341
2015-08-08 09:12:05.753191,30.3,97329
2015-08-08 09:12:06.766086,30.3,97329
2015-08-08 09:12:07.777708,30.3,97323
2015-08-08 09:12:08.790671,30.3,97326
2015-08-08 09:12:09.804001,30.3,97329
2015-08-08 09:12:10.816025,30.3,97338
2015-08-08 09:12:11.828175,30.3,97329
2015-08-08 09:12:12.841236,30.3,97344
2015-08-08 09:12:13.853101,30.3,97338
2015-08-08 09:12:14.865686,30.3,97344
2015-08-08 09:12:15.879020,30.3,97350
2015-08-08 09:12:16.891072,30.3,97358
2015-08-08 09:12:17.903653,30.3,97353
2015-08-08 09:12:18.916809,30.3,97363
2015-08-08 09:12:19.929204,30.3,97355
2015-08-08 09:12:20.941554,30.3,97350
2015-08-08 09:12:21.953834,30.3,97354
2015-08-08 09:12:22.966328,30.3,97341
2015-08-08 09:12:23.979519,30.3,97347
2015-08-08 09:12:24.991427,30.3,97344
2015-08-08 09:12:26.004241,30.3,97341
2015-08-08 09:12:27.016472,30.3,97329
2015-08-08 09:12:28.028902,30.3,97344
2015-08-08 09:12:29.042503,30.3,97344
2015-08-08 09:12:30.054082,30.3,97335
2015-08-08 09:12:31.067181,30.3,97341
2015-08-08 09:12:32.079259,30.3,97332
2015-08-08 09:12:33.091886,30.3,97326
2015-08-08 09:12:34.104860,30.3,97335
2015-08-08 09:12:35.117311,30.3,97329
2015-08-08 09:12:36.130328,30.3,97335
2015-08-08 09:12:37.142245,30.3,97323
2015-08-08 09:12:38.154683,30.3,97320
2015-08-08 09:12:39.167017,30.3,97326
2015-08-08 09:12:40.180504,30.3,97323
2015-08-08 09:12:41.192840,30.3,97347
2015-08-08 09:12:42.205353,30.3,97350
2015-08-08 09:12:43.217983,30.3,97347
2015-08-08 09:12:44.230438,30.3,97347
2015-08-08 09:12:45.242921,30.3,97347
2015-08-08 09:12:46.255313,30.2,97309
2015-08-08 09:12:47.267678,30.3,97329
2015-08-08 09:12:48.281154,30.3,97320
2015-08-08 09:12:49.292913,30.3,97329
2015-08-08 09:12:50.305641,30.3,97326
2015-08-08 09:12:51.318093,30.3,97329
2015-08-08 09:12:52.330528,30.3,97332
2015-08-08 09:12:53.343042,30.3,97353
2015-08-08 09:12:54.355998,30.3,97347
2015-08-08 09:12:55.368793,30.3,97344
2015-08-08 09:12:56.380608,30.3,97338
2015-08-08 09:12:57.393058,30.3,97358
2015-08-08 09:12:58.406071,30.3,97358
2015-08-08 09:12:59.419193,30.3,97358
2015-08-08 09:13:00.431215,30.3,97363
2015-08-08 09:13:01.444249,30.3,97363
2015-08-08 09:13:02.456002,30.3,97358
2015-08-08 09:13:03.468693,30.3,97344
2015-08-08 09:13:04.481548,30.3,97329
2015-08-08 09:13:05.494404,30.3,97311
2015-08-08 09:13:06.507089,30.3,97300
2015-08-08 09:13:07.518985,30.3,97306
2015-08-08 09:13:08.532095,30.3,97338
2015-08-08 09:13:09.544569,30.3,97350
2015-08-08 09:13:10.556680,30.3,97353
2015-08-08 09:13:11.568983,30.3,97358
2015-08-08 09:13:12.582516,30.3,97375
2015-08-08 09:13:13.594643,30.3,97366
2015-08-08 09:13:14.607060,30.3,97355
2015-08-08 09:13:15.619811,30.3,97350
2015-08-08 09:13:16.631950,30.3,97347
2015-08-08 09:13:17.644557,30.3,97338
2015-08-08 09:13:18.656885,30.3,97326
2015-08-08 09:13:19.670182,30.3,97329
2015-08-08 09:13:20.682892,30.3,97323
2015-08-08 09:13:21.694996,30.3,97312
2015-08-08 09:13:22.707223,30.3,97320
2015-08-08 09:13:23.720130,30.3,97323
2015-08-08 09:13:24.732240,30.3,97329
2015-08-08 09:13:25.745098,30.3,97350
2015-08-08 09:13:26.757598,30.3,97360
2015-08-08 09:13:27.769933,30.3,97366
2015-08-08 09:13:28.783308,30.3,97344
2015-08-08 09:13:29.795257,30.3,97350
2015-08-08 09:13:30.807890,30.3,97329
2015-08-08 09:13:31.820344,30.2,97312
2015-08-08 09:13:32.833226,30.3,97323
2015-08-08 09:13:33.845393,30.3,97332
2015-08-08 09:13:34.858077,30.3,97350
2015-08-08 09:13:35.870840,30.3,97358
2015-08-08 09:13:36.883249,30.3,97369
2015-08-08 09:13:37.896011,30.3,97361
2015-08-08 09:13:38.907967,30.3,97355
2015-08-08 09:13:39.920833,30.3,97329
2015-08-08 09:13:40.933736,30.3,97303
2015-08-08 09:13:41.946382,30.3,97288
2015-08-08 09:13:42.958791,30.3,97306
2015-08-08 09:13:43.971487,30.3,97315
2015-08-08 09:13:44.984018,30.3,97317
2015-08-08 09:13:45.995974,30.3,97329
2015-08-08 09:13:47.008415,30.3,97317
2015-08-08 09:13:48.021274,30.3,97314
2015-08-08 09:13:49.034057,30.3,97306
2015-08-08 09:13:50.046238,30.3,97309
2015-08-08 09:13:51.059300,30.3,97317
2015-08-08 09:13:52.072211,30.3,97317
2015-08-08 09:13:53.084385,30.3,97332
2015-08-08 09:13:54.097041,30.3,97335
2015-08-08 09:13:55.108944,30.2,97335
2015-08-08 09:13:56.121765,30.3,97366
2015-08-08 09:13:57.134368,30.3,97361
2015-08-08 09:13:58.146591,30.3,97326
2015-08-08 09:13:59.159215,30.3,97317
2015-08-08 09:14:00.172427,30.3,97326
2015-08-08 09:14:01.184857,30.3,97323
2015-08-08 09:14:02.197082,30.3,97326
2015-08-08 09:14:03.209844,30.3,97323
2015-08-08 09:14:04.222668,30.3,97323
2015-08-08 09:14:05.234478,30.3,97300
2015-08-08 09:14:06.247391,30.3,97312
2015-08-08 09:14:07.259559,30.3,97350
2015-08-08 09:14:08.272803,30.3,97364
2015-08-08 09:14:09.284946,30.3,97361
2015-08-08 09:14:10.297911,30.3,97369
2015-08-08 09:14:11.310632,30.3,97384
2015-08-08 09:14:12.322491,30.3,97387
2015-08-08 09:14:13.334725,30.3,97364
2015-08-08 09:14:14.347362,30.3,97335
2015-08-08 09:14:15.360472,30.3,97306
2015-08-08 09:14:16.373017,30.3,97306
2015-08-08 09:14:17.385816,30.3,97312
2015-08-08 09:14:18.397767,30.3,97329
2015-08-08 09:14:19.410487,30.3,97332
2015-08-08 09:14:20.423322,30.3,97326
2015-08-08 09:14:21.435618,30.3,97323
2015-08-08 09:14:22.450557,30.3,97315
2015-08-08 09:14:23.461221,30.3,97317
2015-08-08 09:14:24.473882,30.3,97315
2015-08-08 09:14:25.485376,30.3,97315
2015-08-08 09:14:26.498897,30.3,97317
2015-08-08 09:14:27.511337,30.3,97306
2015-08-08 09:14:28.523765,30.3,97314
2015-08-08 09:14:29.536270,30.3,97300
2015-08-08 09:14:30.548371,30.3,97311
2015-08-08 09:14:31.561744,30.3,97311
2015-08-08 09:14:32.573675,30.3,97314
2015-08-08 09:14:33.586442,30.3,97291
2015-08-08 09:14:34.598975,30.3,97294
2015-08-08 09:14:35.611786,30.3,97294
2015-08-08 09:14:36.624525,30.3,97282
2015-08-08 09:14:37.636918,30.3,97294
2015-08-08 09:14:38.648612,30.3,97282
2015-08-08 09:14:39.662494,30.3,97285
2015-08-08 09:14:40.674162,30.3,97282
2015-08-08 09:14:41.687260,30.3,97294
2015-08-08 09:14:42.700332,30.3,97288
2015-08-08 09:14:43.712532,30.3,97282
2015-08-08 09:14:44.724673,30.3,97276
2015-08-08 09:14:45.737660,30.3,97291
2015-08-08 09:14:46.749420,30.3,97282
2015-08-08 09:14:47.761838,30.3,97285
2015-08-08 09:14:48.774774,30.3,97294
2015-08-08 09:14:49.786824,30.3,97300
2015-08-08 09:14:50.799319,30.3,97306
2015-08-08 09:14:51.812076,30.3,97306
2015-08-08 09:14:52.824539,30.3,97309
2015-08-08 09:14:53.837430,30.3,97317
2015-08-08 09:14:54.850431,30.3,97317
2015-08-08 09:14:55.862616,30.3,97317
2015-08-08 09:14:56.874655,30.2,97303
2015-08-08 09:14:57.887535,30.3,97323
2015-08-08 09:14:58.900894,30.3,97315
2015-08-08 09:14:59.913525,30.3,97323
2015-08-08 09:15:00.925909,30.3,97309
2015-08-08 09:15:01.937637,30.3,97320
2015-08-08 09:15:02.951322,30.3,97303
2015-08-08 09:15:03.963307,30.3,97303
2015-08-08 09:15:04.975881,30.3,97317
2015-08-08 09:15:05.987778,30.3,97332
2015-08-08 09:15:07.000706,30.3,97329
2015-08-08 09:15:08.013044,30.3,97338
2015-08-08 09:15:09.025934,30.3,97347
2015-08-08 09:15:10.038758,30.3,97347
2015-08-08 09:15:11.051314,30.3,97338
2015-08-08 09:15:12.064205,30.3,97361
2015-08-08 09:15:13.076140,30.3,97364
2015-08-08 09:15:14.088611,30.3,97364
2015-08-08 09:15:15.101654,30.3,97366
2015-08-08 09:15:16.114116,30.3,97375
2015-08-08 09:15:17.126415,30.3,97399
2015-08-08 09:15:18.138657,30.3,97419
2015-08-08 09:15:19.151593,30.3,97411
2015-08-08 09:15:20.163907,30.3,97360
2015-08-08 09:15:21.176851,30.3,97323
2015-08-08 09:15:22.189287,30.3,97270
2015-08-08 09:15:23.201660,30.3,97236
2015-08-08 09:15:24.214752,30.3,97285
2015-08-08 09:15:25.226931,30.3,97300
2015-08-08 09:15:26.239547,30.3,97323
2015-08-08 09:15:27.251510,30.3,97309
2015-08-08 09:15:28.264484,30.3,97273
2015-08-08 09:15:29.276865,30.3,97265
2015-08-08 09:15:30.289988,30.3,97270
2015-08-08 09:15:31.301833,30.3,97270
2015-08-08 09:15:32.314576,30.3,97285
2015-08-08 09:15:33.327515,30.3,97291
2015-08-08 09:15:34.339392,30.3,97288
2015-08-08 09:15:35.353299,30.3,97300
2015-08-08 09:15:36.364606,30.3,97294
2015-08-08 09:15:37.377702,30.3,97306
2015-08-08 09:15:38.390304,30.3,97309
2015-08-08 09:15:39.402723,30.3,97312
2015-08-08 09:15:40.415310,30.3,97311
2015-08-08 09:15:41.427673,30.3,97309
2015-08-08 09:15:42.441014,30.3,97300
2015-08-08 09:15:43.453237,30.3,97309
2015-08-08 09:15:44.465138,30.3,97309
2015-08-08 09:15:45.477938,30.3,97323
2015-08-08 09:15:46.490674,30.2,97323
2015-08-08 09:15:47.503331,30.3,97317
2015-08-08 09:15:48.515336,30.2,97303
2015-08-08 09:15:49.527812,30.3,97303
2015-08-08 09:15:50.540311,30.3,97300
2015-08-08 09:15:51.553083,30.2,97300
2015-08-08 09:15:52.565569,30.3,97315
2015-08-08 09:15:53.578724,30.2,97300
2015-08-08 09:15:54.591517,30.2,97303
2015-08-08 09:15:55.603560,30.3,97294
2015-08-08 09:15:56.616198,30.2,97288
2015-08-08 09:15:57.629156,30.3,97303
2015-08-08 09:15:58.640803,30.2,97315
2015-08-08 09:15:59.654286,30.2,97318
2015-08-08 09:16:00.666434,30.2,97323
2015-08-08 09:16:01.679027,30.3,97326
2015-08-08 09:16:02.691258,30.2,97320
2015-08-08 09:16:03.704313,30.3,97320
2015-08-08 09:16:04.716539,30.3,97317
2015-08-08 09:16:05.728764,30.2,97312
2015-08-08 09:16:06.743494,30.2,97297
2015-08-08 09:16:07.754165,30.2,97294
2015-08-08 09:16:08.767320,30.2,97288
2015-08-08 09:16:09.779700,30.2,97300
2015-08-08 09:16:10.791802,30.2,97300
2015-08-08 09:16:11.804251,30.2,97306
2015-08-08 09:16:12.817340,30.2,97309
2015-08-08 09:16:13.829935,30.3,97309
2015-08-08 09:16:14.842700,30.2,97300
2015-08-08 09:16:15.854573,30.3,97312
2015-08-08 09:16:16.867508,30.3,97306
2015-08-08 09:16:17.879820,30.2,97312
2015-08-08 09:16:18.892383,30.3,97312
2015-08-08 09:16:19.904948,30.2,97323
2015-08-08 09:16:20.917536,30.3,97326
2015-08-08 09:16:21.930442,30.2,97318
2015-08-08 09:16:22.942767,30.3,97323
2015-08-08 09:16:23.955479,30.3,97309
2015-08-08 09:16:24.968196,30.2,97306
2015-08-08 09:16:25.980739,30.2,97312
2015-08-08 09:16:26.992620,30.2,97318
2015-08-08 09:16:28.005095,30.2,97323
2015-08-08 09:16:29.017917,30.3,97326
2015-08-08 09:16:30.030270,30.3,97317
2015-08-08 09:16:31.042732,30.3,97315
2015-08-08 09:16:32.055288,30.3,97303
2015-08-08 09:16:33.068122,30.3,97300
2015-08-08 09:16:34.080800,30.3,97311
2015-08-08 09:16:35.092933,30.2,97297
2015-08-08 09:16:36.105302,30.3,97315
2015-08-08 09:16:37.118720,30.3,97309
2015-08-08 09:16:38.131428,30.3,97315
2015-08-08 09:16:39.143526,30.3,97306
2015-08-08 09:16:40.156690,30.3,97326
2015-08-08 09:16:41.168608,30.2,97309
2015-08-08 09:16:42.181054,30.2,97306
2015-08-08 09:16:43.193921,30.3,97320
2015-08-08 09:16:44.206372,30.3,97317
2015-08-08 09:16:45.218700,30.3,97312
2015-08-08 09:16:46.231625,30.3,97306
2015-08-08 09:16:47.243775,30.3,97312
2015-08-08 09:16:48.256034,30.3,97309
2015-08-08 09:16:49.269445,30.2,97315
2015-08-08 09:16:50.282259,30.2,97315
2015-08-08 09:16:51.294167,30.3,97317
2015-08-08 09:16:52.306764,30.2,97320
2015-08-08 09:16:53.319324,30.2,97329
2015-08-08 09:16:54.331761,30.3,97332
2015-08-08 09:16:55.344124,30.3,97344
2015-08-08 09:16:56.357021,30.3,97361
2015-08-08 09:16:57.370084,30.3,97353
2015-08-08 09:16:58.382545,30.2,97353
2015-08-08 09:16:59.394929,30.2,97344
2015-08-08 09:17:00.407184,30.3,97350
2015-08-08 09:17:01.419443,30.2,97344
2015-08-08 09:17:02.432234,30.2,97341
2015-08-08 09:17:03.444957,30.3,97344
2015-08-08 09:17:04.457443,30.3,97347
2015-08-08 09:17:05.470386,30.3,97338
2015-08-08 09:17:06.482283,30.3,97344
2015-08-08 09:17:07.495269,30.3,97350
2015-08-08 09:17:08.507727,30.3,97355
2015-08-08 09:17:09.519927,30.3,97344
2015-08-08 09:17:10.532718,30.3,97344
2015-08-08 09:17:11.545866,30.3,97326
2015-08-08 09:17:12.557646,30.3,97326
2015-08-08 09:17:13.570248,30.3,97323
2015-08-08 09:17:14.582834,30.3,97329
2015-08-08 09:17:15.595906,30.3,97317
2015-08-08 09:17:16.608174,30.3,97315
2015-08-08 09:17:17.621441,30.3,97312
2015-08-08 09:17:18.633032,30.3,97303
2015-08-08 09:17:19.645862,30.3,97309
2015-08-08 09:17:20.657991,30.3,97309
2015-08-08 09:17:21.670847,30.3,97312
2015-08-08 09:17:22.683723,30.3,97303
2015-08-08 09:17:23.696088,30.3,97297
2015-08-08 09:17:24.708517,30.3,97294
2015-08-08 09:17:25.721370,30.3,97288
2015-08-08 09:17:26.733370,30.3,97297
2015-08-08 09:17:27.745934,30.3,97309
2015-08-08 09:17:28.758403,30.3,97309
2015-08-08 09:17:29.771914,30.3,97320
2015-08-08 09:17:30.783919,30.3,97317
2015-08-08 09:17:31.796254,30.3,97332
2015-08-08 09:17:32.808928,30.3,97329
2015-08-08 09:17:33.821757,30.3,97341
2015-08-08 09:17:34.834233,30.3,97341
2015-08-08 09:17:35.846474,30.3,97335
2015-08-08 09:17:36.859222,30.3,97329
2015-08-08 09:17:37.871972,30.3,97323
2015-08-08 09:17:38.884212,30.3,97329
2015-08-08 09:17:39.897245,30.3,97323
2015-08-08 09:17:40.909654,30.3,97344
2015-08-08 09:17:41.921790,30.3,97341
2015-08-08 09:17:42.934597,30.3,97344
2015-08-08 09:17:43.947063,30.3,97347
2015-08-08 09:17:44.959245,30.3,97332
2015-08-08 09:17:45.972021,30.3,97335
2015-08-08 09:17:46.984638,30.3,97329
2015-08-08 09:17:47.997454,30.3,97332
2015-08-08 09:17:49.010328,30.3,97332
2015-08-08 09:17:50.021991,30.3,97323
2015-08-08 09:17:51.035035,30.3,97311
2015-08-08 09:17:52.048907,30.3,97312
2015-08-08 09:17:53.060147,30.3,97300
2015-08-08 09:17:54.072470,30.3,97303
2015-08-08 09:17:55.085548,30.3,97312
2015-08-08 09:17:56.097779,30.3,97317
2015-08-08 09:17:57.110169,30.3,97335
2015-08-08 09:17:58.122745,30.3,97344
2015-08-08 09:17:59.135305,30.3,97372
2015-08-08 09:18:00.148435,30.3,97364
2015-08-08 09:18:01.161068,30.3,97378
2015-08-08 09:18:02.173326,30.3,97369
2015-08-08 09:18:03.186040,30.3,97358
2015-08-08 09:18:04.198085,30.3,97369
2015-08-08 09:18:05.211110,30.3,97372
2015-08-08 09:18:06.223785,30.3,97381
2015-08-08 09:18:07.235901,30.3,97416
2015-08-08 09:18:08.248091,30.3,97402
2015-08-08 09:18:09.261052,30.3,97387
2015-08-08 09:18:10.273958,30.3,97396
2015-08-08 09:18:11.285903,30.3,97410
2015-08-08 09:18:12.299130,30.3,97410
2015-08-08 09:18:13.311400,30.3,97393
2015-08-08 09:18:14.323563,30.3,97381
2015-08-08 09:18:15.336336,30.3,97381
2015-08-08 09:18:16.348841,30.3,97390
2015-08-08 09:18:17.361328,30.3,97366
2015-08-08 09:18:18.373721,30.3,97344
2015-08-08 09:18:19.386988,30.3,97323
2015-08-08 09:18:20.399206,30.3,97335
2015-08-08 09:18:21.412210,30.3,97341
2015-08-08 09:18:22.424534,30.3,97329
2015-08-08 09:18:23.436653,30.3,97355
2015-08-08 09:18:24.449305,30.3,97353
2015-08-08 09:18:25.461557,30.3,97347
2015-08-08 09:18:26.474992,30.3,97329
2015-08-08 09:18:27.487315,30.3,97317
2015-08-08 09:18:28.499227,30.3,97317
2015-08-08 09:18:29.512452,30.3,97323
2015-08-08 09:18:30.524886,30.3,97312
2015-08-08 09:18:31.537401,30.3,97320
2015-08-08 09:18:32.550000,30.3,97315
2015-08-08 09:18:33.562740,30.3,97317
2015-08-08 09:18:34.574985,30.3,97323
2015-08-08 09:18:35.587872,30.3,97311
2015-08-08 09:18:36.600389,30.3,97311
2015-08-08 09:18:37.612839,30.3,97317
2015-08-08 09:18:38.625015,30.3,97317
2015-08-08 09:18:39.637954,30.3,97320
2015-08-08 09:18:40.650431,30.3,97311
2015-08-08 09:18:41.662621,30.3,97317
2015-08-08 09:18:42.675389,30.3,97317
2015-08-08 09:18:43.688364,30.3,97306
2015-08-08 09:18:44.701087,30.3,97317
2015-08-08 09:18:45.712990,30.3,97306
2015-08-08 09:18:46.725725,30.3,97305
2015-08-08 09:18:47.738734,30.3,97291
2015-08-08 09:18:48.750588,30.3,97308
2015-08-08 09:18:49.763730,30.3,97308
2015-08-08 09:18:50.775830,30.3,97308
2015-08-08 09:18:51.789198,30.3,97317
2015-08-08 09:18:52.801169,30.3,97314
2015-08-08 09:18:53.813999,30.3,97335
2015-08-08 09:18:54.826025,30.3,97341
2015-08-08 09:18:55.838568,30.3,97326
2015-08-08 09:18:56.851526,30.3,97326
2015-08-08 09:18:57.864062,30.3,97320
2015-08-08 09:18:58.876475,30.3,97329
2015-08-08 09:18:59.888853,30.3,97326
2015-08-08 09:19:00.901363,30.3,97326
2015-08-08 09:19:01.914557,30.3,97320
2015-08-08 09:19:02.926857,30.3,97308
2015-08-08 09:19:03.939578,30.3,97305
2015-08-08 09:19:04.952100,30.3,97297
2015-08-08 09:19:05.964422,30.3,97305
2015-08-08 09:19:06.976682,30.3,97305
2015-08-08 09:19:07.989456,30.3,97299
2015-08-08 09:19:09.001999,30.3,97305
2015-08-08 09:19:10.014208,30.3,97311
2015-08-08 09:19:11.026926,30.3,97308
2015-08-08 09:19:12.039333,30.3,97320
2015-08-08 09:19:13.052586,30.3,97323
2015-08-08 09:19:14.065182,30.3,97317
2015-08-08 09:19:15.077324,30.3,97326
2015-08-08 09:19:16.090144,30.3,97323
2015-08-08 09:19:17.103219,30.3,97317
