#Time(Localtime),Temperature(degC),Pressure(Pa)
2015-08-08 21:00:29.405349,30.8,98735
2015-08-08 21:00:30.418023,30.8,98744
2015-08-08 21:00:31.430658,30.8,98741
2015-08-08 21:00:32.443842,30.8,98741
2015-08-08 21:00:33.455806,30.8,98735
2015-08-08 21:00:34.468151,30.8,98744
2015-08-08 21:00:35.481588,30.8,98741
2015-08-08 21:00:36.494152,30.8,98741
2015-08-08 21:00:37.505955,30.8,98747
2015-08-08 21:00:38.519112,30.8,98738
2015-08-08 21:00:39.531394,30.8,98744
2015-08-08 21:00:40.544228,30.8,98744
2015-08-08 21:00:41.556367,30.8,98750
2015-08-08 21:00:42.569109,30.8,98753
2015-08-08 21:00:43.581721,30.8,98744
2015-08-08 21:00:44.593951,30.8,98750
2015-08-08 21:00:45.606353,30.8,98753
2015-08-08 21:00:46.619039,30.8,98750
2015-08-08 21:00:47.631637,30.8,98753
2015-08-08 21:00:48.643905,30.8,98753
2015-08-08 21:00:49.657124,30.8,98750
2015-08-08 21:00:50.669239,30.8,98744
2015-08-08 21:00:51.682365,30.8,98750
2015-08-08 21:00:52.694707,30.8,98756
2015-08-08 21:00:53.707156,30.8,98750
2015-08-08 21:00:54.719484,30.8,98744
2015-08-08 21:00:55.732040,30.8,98750
2015-08-08 21:00:56.744830,30.8,98753
2015-08-08 21:00:57.757705,30.8,98738
2015-08-08 21:00:58.769579,30.8,98744
2015-08-08 21:00:59.782987,30.8,98738
2015-08-08 21:01:00.795056,30.8,98732
2015-08-08 21:01:01.807773,30.8,98732
2015-08-08 21:01:02.820448,30.8,98738
2015-08-08 21:01:03.833191,30.8,98741
2015-08-08 21:01:04.845360,30.8,98744
2015-08-08 21:01:05.857872,30.8,98750
2015-08-08 21:01:06.869940,30.8,98756
2015-08-08 21:01:07.882690,30.8,98753
2015-08-08 21:01:08.895762,30.8,98756
2015-08-08 21:01:09.908081,30.8,98756
2015-08-08 21:01:10.920873,30.8,98768
2015-08-08 21:01:11.933059,30.8,98762
2015-08-08 21:01:12.945882,30.8,98771
2015-08-08 21:01:13.958393,30.8,98771
2015-08-08 21:01:14.970762,30.8,98765
2015-08-08 21:01:15.983860,30.8,98771
2015-08-08 21:01:16.996272,30.8,98762
2015-08-08 21:01:18.008404,30.8,98765
2015-08-08 21:01:19.020801,30.8,98753
2015-08-08 21:01:20.033862,30.8,98744
2015-08-08 21:01:21.045774,30.8,98747
2015-08-08 21:01:22.058759,30.8,98750
2015-08-08 21:01:23.071157,30.8,98747
2015-08-08 21:01:24.084215,30.8,98738
2015-08-08 21:01:25.096259,30.8,98750
2015-08-08 21:01:26.109168,30.8,98732
2015-08-08 21:01:27.121762,30.8,98738
2015-08-08 21:01:28.133803,30.8,98747
2015-08-08 21:01:29.146944,30.8,98753
2015-08-08 21:01:30.158816,30.8,98756
2015-08-08 21:01:31.171723,30.8,98747
2015-08-08 21:01:32.183706,30.8,98762
2015-08-08 21:01:33.197350,30.8,98753
2015-08-08 21:01:34.209122,30.8,98747
2015-08-08 21:01:35.221999,30.8,98759
2015-08-08 21:01:36.234659,30.8,98762
2015-08-08 21:01:37.247294,30.8,98762
2015-08-08 21:01:38.259512,30.8,98768
2015-08-08 21:01:39.271715,30.8,98762
2015-08-08 21:01:40.285353,30.8,98753
2015-08-08 21:01:41.297541,30.8,98759
2015-08-08 21:01:42.310147,30.8,98750
2015-08-08 21:01:43.322606,30.8,98750
2015-08-08 21:01:44.334415,30.8,98744
2015-08-08 21:01:45.347956,30.8,98744
2015-08-08 21:01:46.359953,30.8,98750
2015-08-08 21:01:47.372948,30.8,98744
2015-08-08 21:01:48.385555,30.8,98756
2015-08-08 21:01:49.397997,30.8,98762
2015-08-08 21:01:50.410516,30.8,98762
2015-08-08 21:01:51.422747,30.8,98765
2015-08-08 21:01:52.435167,30.8,98768
2015-08-08 21:01:53.448174,30.8,98765
2015-08-08 21:01:54.461122,30.8,98762
2015-08-08 21:01:55.473482,30.8,98771
2015-08-08 21:01:56.485354,30.8,98768
2015-08-08 21:01:57.498637,30.8,98762
2015-08-08 21:01:58.511350,30.8,98762
2015-08-08 21:01:59.522898,30.8,98756
2015-08-08 21:02:00.535855,30.8,98756
2015-08-08 21:02:01.548419,30.8,98768
2015-08-08 21:02:02.561253,30.8,98750
2015-08-08 21:02:03.573495,30.8,98747
2015-08-08 21:02:04.585787,30.8,98738
2015-08-08 21:02:05.598220,30.8,98741
2015-08-08 21:02:06.610992,30.8,98744
2015-08-08 21:02:07.623531,30.8,98747
2015-08-08 21:02:08.636631,30.8,98759
2015-08-08 21:02:09.649381,30.8,98753
2015-08-08 21:02:10.661423,30.8,98759
2015-08-08 21:02:11.673735,30.8,98756
2015-08-08 21:02:12.686399,30.8,98753
2015-08-08 21:02:13.699151,30.8,98765
2015-08-08 21:02:14.712237,30.8,98762
2015-08-08 21:02:15.724727,30.8,98756
2015-08-08 21:02:16.737123,30.8,98756
2015-08-08 21:02:17.749597,30.8,98765
2015-08-08 21:02:18.761948,30.8,98759
2015-08-08 21:02:19.775000,30.8,98762
2015-08-08 21:02:20.787258,30.8,98771
2015-08-08 21:02:21.799163,30.8,98762
2015-08-08 21:02:22.812092,30.8,98765
2015-08-08 21:02:23.824933,30.8,98750
2015-08-08 21:02:24.837367,30.8,98762
2015-08-08 21:02:25.850008,30.8,98768
2015-08-08 21:02:26.862550,30.8,98768
2015-08-08 21:02:27.874738,30.8,98765
2015-08-08 21:02:28.887020,30.8,98771
2015-08-08 21:02:29.900037,30.8,98762
2015-08-08 21:02:30.912348,30.8,98768
2015-08-08 21:02:31.924623,30.8,98765
2015-08-08 21:02:32.938160,30.8,98768
2015-08-08 21:02:33.950438,30.8,98776
2015-08-08 21:02:34.962966,30.8,98771
2015-08-08 21:02:35.975838,30.8,98768
2015-08-08 21:02:36.987677,30.8,98771
2015-08-08 21:02:38.000411,30.8,98765
2015-08-08 21:02:39.013216,30.8,98774
2015-08-08 21:02:40.025974,30.8,98774
2015-08-08 21:02:41.037588,30.8,98779
2015-08-08 21:02:42.050455,30.8,98768
2015-08-08 21:02:43.064157,30.8,98765
2015-08-08 21:02:44.075890,30.8,98765
2015-08-08 21:02:45.088395,30.8,98765
2015-08-08 21:02:46.100640,30.8,98759
2015-08-08 21:02:47.113902,30.8,98762
2015-08-08 21:02:48.126055,30.8,98765
2015-08-08 21:02:49.139348,30.8,98765
2015-08-08 21:02:50.151317,30.8,98771
2015-08-08 21:02:51.163984,30.8,98765
2015-08-08 21:02:52.176883,30.8,98762
2015-08-08 21:02:53.188932,30.8,98756
2015-08-08 21:02:54.201740,30.8,98765
2015-08-08 21:02:55.214090,30.8,98759
2015-08-08 21:02:56.226744,30.8,98756
2015-08-08 21:02:57.238849,30.8,98759
2015-08-08 21:02:58.251506,30.8,98759
2015-08-08 21:02:59.263955,30.8,98762
2015-08-08 21:03:00.276814,30.8,98762
2015-08-08 21:03:01.289163,30.8,98756
2015-08-08 21:03:02.302063,30.8,98747
2015-08-08 21:03:03.314481,30.8,98747
2015-08-08 21:03:04.326913,30.8,98765
2015-08-08 21:03:05.339669,30.8,98759
2015-08-08 21:03:06.351824,30.8,98759
2015-08-08 21:03:07.364807,30.8,98759
2015-08-08 21:03:08.377296,30.8,98765
2015-08-08 21:03:09.389519,30.8,98765
2015-08-08 21:03:10.402915,30.8,98753
2015-08-08 21:03:11.414760,30.8,98750
2015-08-08 21:03:12.427931,30.8,98759
2015-08-08 21:03:13.439472,30.8,98747
2015-08-08 21:03:14.453079,30.8,98753
2015-08-08 21:03:15.465220,30.8,98759
2015-08-08 21:03:16.477704,30.8,98756
2015-08-08 21:03:17.490851,30.8,98756
2015-08-08 21:03:18.503295,30.8,98765
2015-08-08 21:03:19.514997,30.8,98753
2015-08-08 21:03:20.527787,30.8,98750
2015-08-08 21:03:21.540688,30.8,98750
2015-08-08 21:03:22.552600,30.8,98747
2015-08-08 21:03:23.565416,30.8,98753
2015-08-08 21:03:24.577857,30.8,98744
2015-08-08 21:03:25.590812,30.8,98750
2015-08-08 21:03:26.603897,30.8,98756
2015-08-08 21:03:27.616017,30.8,98750
2015-08-08 21:03:28.628228,30.8,98765
2015-08-08 21:03:29.640442,30.8,98750
2015-08-08 21:03:30.654063,30.8,98756
2015-08-08 21:03:31.666381,30.8,98756
2015-08-08 21:03:32.678490,30.8,98753
2015-08-08 21:03:33.691170,30.8,98765
2015-08-08 21:03:34.703488,30.8,98753
2015-08-08 21:03:35.715655,30.8,98753
2015-08-08 21:03:36.728886,30.8,98756
2015-08-08 21:03:37.741034,30.8,98753
2015-08-08 21:03:38.754064,30.8,98759
2015-08-08 21:03:39.766590,30.8,98759
2015-08-08 21:03:40.779619,30.8,98750
2015-08-08 21:03:41.791521,30.8,98753
2015-08-08 21:03:42.804416,30.8,98750
2015-08-08 21:03:43.817040,30.8,98753
2015-08-08 21:03:44.828981,30.8,98762
2015-08-08 21:03:45.841535,30.8,98768
2015-08-08 21:03:46.853980,30.8,98771
2015-08-08 21:03:47.867171,30.8,98768
2015-08-08 21:03:48.879150,30.8,98765
2015-08-08 21:03:49.891770,30.8,98756
2015-08-08 21:03:50.904951,30.8,98756
2015-08-08 21:03:51.917039,30.8,98744
2015-08-08 21:03:52.929878,30.8,98765
2015-08-08 21:03:53.941747,30.8,98750
2015-08-08 21:03:54.954504,30.8,98768
2015-08-08 21:03:55.967848,30.8,98762
2015-08-08 21:03:56.980218,30.8,98765
2015-08-08 21:03:57.994592,30.8,98771
2015-08-08 21:03:59.004492,30.8,98768
2015-08-08 21:04:00.017761,30.8,98779
2015-08-08 21:04:01.030392,30.8,98780
2015-08-08 21:04:02.042996,30.8,98780
2015-08-08 21:04:03.055625,30.8,98774
2015-08-08 21:04:04.067922,30.8,98771
2015-08-08 21:04:05.080441,30.8,98782
2015-08-08 21:04:06.093125,30.8,98777
2015-08-08 21:04:07.105489,30.8,98785
2015-08-08 21:04:08.118060,30.8,98785
2015-08-08 21:04:09.131009,30.8,98777
2015-08-08 21:04:10.143872,30.8,98788
2015-08-08 21:04:11.156215,30.8,98793
2015-08-08 21:04:12.168035,30.8,98788
2015-08-08 21:04:13.180421,30.7,98788
2015-08-08 21:04:14.194014,30.8,98785
2015-08-08 21:04:15.206361,30.7,98762
2015-08-08 21:04:16.218647,30.8,98759
2015-08-08 21:04:17.231236,30.7,98765
2015-08-08 21:04:18.243343,30.7,98759
2015-08-08 21:04:19.256319,30.7,98768
2015-08-08 21:04:20.268921,30.8,98782
2015-08-08 21:04:21.281873,30.7,98774
2015-08-08 21:04:22.294203,30.8,98783
2015-08-08 21:04:23.306744,30.7,98788
2015-08-08 21:04:24.319056,30.7,98774
2015-08-08 21:04:25.331174,30.8,98780
2015-08-08 21:04:26.344027,30.7,98774
2015-08-08 21:04:27.356784,30.7,98777
2015-08-08 21:04:28.368945,30.7,98780
2015-08-08 21:04:29.381373,30.7,98783
2015-08-08 21:04:30.394208,30.7,98777
2015-08-08 21:04:31.407138,30.7,98788
2015-08-08 21:04:32.419491,30.7,98777
2015-08-08 21:04:33.431864,30.7,98783
2015-08-08 21:04:34.444879,30.7,98780
2015-08-08 21:04:35.457725,30.7,98780
2015-08-08 21:04:36.469010,30.7,98783
2015-08-08 21:04:37.481980,30.7,98777
2015-08-08 21:04:38.494716,30.7,98780
2015-08-08 21:04:39.507905,30.7,98771
2015-08-08 21:04:40.519982,30.7,98783
2015-08-08 21:04:41.532182,30.7,98777
2015-08-08 21:04:42.544544,30.7,98780
2015-08-08 21:04:43.557890,30.7,98777
2015-08-08 21:04:44.570532,30.7,98774
2015-08-08 21:04:45.582962,30.7,98768
2015-08-08 21:04:46.594772,30.7,98774
2015-08-08 21:04:47.607536,30.7,98777
2015-08-08 21:04:48.619939,30.7,98771
2015-08-08 21:04:49.632397,30.7,98768
2015-08-08 21:04:50.645375,30.7,98771
2015-08-08 21:04:51.657787,30.7,98771
2015-08-08 21:04:52.670109,30.7,98771
2015-08-08 21:04:53.682953,30.7,98768
2015-08-08 21:04:54.695124,30.7,98753
2015-08-08 21:04:55.708437,30.7,98765
2015-08-08 21:04:56.720818,30.7,98768
2015-08-08 21:04:57.733309,30.7,98765
2015-08-08 21:04:58.745634,30.7,98780
2015-08-08 21:04:59.758920,30.7,98771
2015-08-08 21:05:00.771091,30.7,98774
2015-08-08 21:05:01.783248,30.7,98765
2015-08-08 21:05:02.795915,30.7,98774
2015-08-08 21:05:03.808594,30.7,98765
2015-08-08 21:05:04.820996,30.7,98765
2015-08-08 21:05:05.834197,30.7,98765
2015-08-08 21:05:06.846429,30.7,98780
2015-08-08 21:05:07.858568,30.7,98771
2015-08-08 21:05:08.871637,30.7,98774
2015-08-08 21:05:09.883680,30.7,98771
2015-08-08 21:05:10.896307,30.7,98765
2015-08-08 21:05:11.908802,30.7,98777
2015-08-08 21:05:12.921832,30.7,98762
2015-08-08 21:05:13.934251,30.7,98768
2015-08-08 21:05:14.947108,30.7,98765
2015-08-08 21:05:15.959439,30.7,98768
2015-08-08 21:05:16.971713,30.7,98765
2015-08-08 21:05:17.984612,30.7,98762
2015-08-08 21:05:18.996895,30.7,98765
2015-08-08 21:05:20.010271,30.7,98768
2015-08-08 21:05:21.022217,30.7,98762
2015-08-08 21:05:22.034378,30.7,98765
2015-08-08 21:05:23.047536,30.7,98759
2015-08-08 21:05:24.059413,30.7,98765
2015-08-08 21:05:25.072032,30.7,98777
2015-08-08 21:05:26.084543,30.7,98777
2015-08-08 21:05:27.097513,30.7,98780
2015-08-08 21:05:28.109896,30.7,98774
2015-08-08 21:05:29.122459,30.7,98774
2015-08-08 21:05:30.135157,30.7,98771
2015-08-08 21:05:31.147900,30.7,98759
2015-08-08 21:05:32.160712,30.7,98768
2015-08-08 21:05:33.172954,30.7,98774
2015-08-08 21:05:34.185756,30.7,98768
2015-08-08 21:05:35.197913,30.7,98777
2015-08-08 21:05:36.210255,30.7,98774
2015-08-08 21:05:37.222801,30.7,98771
2015-08-08 21:05:38.235537,30.7,98786
2015-08-08 21:05:39.247750,30.7,98786
2015-08-08 21:05:40.260350,30.7,98785
2015-08-08 21:05:41.273734,30.7,98777
2015-08-08 21:05:42.285891,30.7,98793
2015-08-08 21:05:43.299165,30.7,98777
2015-08-08 21:05:44.310946,30.7,98780
2015-08-08 21:05:45.323486,30.7,98777
2015-08-08 21:05:46.336084,30.7,98791
2015-08-08 21:05:47.348438,30.7,98786
2015-08-08 21:05:48.361176,30.7,98788
2015-08-08 21:05:49.373822,30.7,98783
2015-08-08 21:05:50.385720,30.7,98788
2015-08-08 21:05:51.398249,30.7,98786
2015-08-08 21:05:52.411734,30.7,98785
2015-08-08 21:05:53.423376,30.7,98771
2015-08-08 21:05:54.436662,30.7,98771
2015-08-08 21:05:55.449424,30.7,98753
2015-08-08 21:05:56.462126,30.7,98753
2015-08-08 21:05:57.474139,30.7,98753
2015-08-08 21:05:58.486259,30.7,98741
2015-08-08 21:05:59.499308,30.7,98750
2015-08-08 21:06:00.511794,30.7,98756
2015-08-08 21:06:01.524260,30.7,98762
2015-08-08 21:06:02.537054,30.7,98771
2015-08-08 21:06:03.550182,30.7,98765
2015-08-08 21:06:04.561718,30.7,98762
2015-08-08 21:06:05.574765,30.7,98759
2015-08-08 21:06:06.587442,30.7,98768
2015-08-08 21:06:07.599160,30.7,98771
2015-08-08 21:06:08.613026,30.7,98753
2015-08-08 21:06:09.624760,30.7,98762
2015-08-08 21:06:10.637177,30.7,98777
2015-08-08 21:06:11.650041,30.7,98759
2015-08-08 21:06:12.662783,30.7,98762
2015-08-08 21:06:13.675306,30.7,98771
2015-08-08 21:06:14.687544,30.7,98771
2015-08-08 21:06:15.699573,30.7,98762
2015-08-08 21:06:16.712722,30.7,98768
2015-08-08 21:06:17.725451,30.7,98765
2015-08-08 21:06:18.737524,30.7,98771
2015-08-08 21:06:19.749996,30.7,98765
2015-08-08 21:06:20.762884,30.7,98765
2015-08-08 21:06:21.775862,30.7,98774
2015-08-08 21:06:22.788158,30.7,98765
2015-08-08 21:06:23.800799,30.7,98774
2015-08-08 21:06:24.813043,30.7,98765
2015-08-08 21:06:25.825536,30.7,98765
2015-08-08 21:06:26.838091,30.7,98768
2015-08-08 21:06:27.850538,30.7,98771
2015-08-08 21:06:28.863708,30.7,98774
2015-08-08 21:06:29.876178,30.7,98771
2015-08-08 21:06:30.888132,30.7,98777
2015-08-08 21:06:31.901557,30.7,98783
2015-08-08 21:06:32.913086,30.7,98771
2015-08-08 21:06:33.926439,30.7,98777
2015-08-08 21:06:34.938328,30.7,98780
2015-08-08 21:06:35.951428,30.7,98768
2015-08-08 21:06:36.963361,30.7,98777
2015-08-08 21:06:37.976683,30.7,98768
2015-08-08 21:06:38.988966,30.7,98783
2015-08-08 21:06:40.002133,30.7,98768
2015-08-08 21:06:41.014271,30.7,98771
2015-08-08 21:06:42.026272,30.7,98771
2015-08-08 21:06:43.038801,30.7,98768
2015-08-08 21:06:44.052181,30.7,98765
2015-08-08 21:06:45.064116,30.7,98771
2015-08-08 21:06:46.076308,30.7,98765
2015-08-08 21:06:47.089405,30.7,98753
2015-08-08 21:06:48.102184,30.7,98756
2015-08-08 21:06:49.114751,30.7,98750
2015-08-08 21:06:50.126932,30.7,98747
2015-08-08 21:06:51.139137,30.7,98750
2015-08-08 21:06:52.152764,30.7,98759
2015-08-08 21:06:53.164915,30.7,98747
2015-08-08 21:06:54.177380,30.7,98756
2015-08-08 21:06:55.190249,30.7,98747
2015-08-08 21:06:56.202663,30.7,98747
2015-08-08 21:06:57.215068,30.7,98759
2015-08-08 21:06:58.227639,30.7,98756
2015-08-08 21:06:59.239916,30.7,98750
2015-08-08 21:07:00.252663,30.7,98753
2015-08-08 21:07:01.264871,30.7,98753
2015-08-08 21:07:02.278262,30.7,98753
2015-08-08 21:07:03.290761,30.7,98750
2015-08-08 21:07:04.303532,30.7,98768
2015-08-08 21:07:05.315272,30.7,98765
2015-08-08 21:07:06.327584,30.7,98753
2015-08-08 21:07:07.340599,30.7,98762
2015-08-08 21:07:08.352702,30.7,98756
2015-08-08 21:07:09.365145,30.7,98756
2015-08-08 21:07:10.378272,30.7,98768
2015-08-08 21:07:11.391212,30.7,98756
2015-08-08 21:07:12.402778,30.7,98756
2015-08-08 21:07:13.415738,30.7,98756
2015-08-08 21:07:14.428417,30.7,98750
2015-08-08 21:07:15.441177,30.7,98756
2015-08-08 21:07:16.453942,30.7,98750
2015-08-08 21:07:17.465740,30.7,98759
2015-08-08 21:07:18.478818,30.7,98753
2015-08-08 21:07:19.491740,30.7,98765
2015-08-08 21:07:20.503446,30.7,98765
2015-08-08 21:07:21.516218,30.7,98762
2015-08-08 21:07:22.529088,30.7,98771
2015-08-08 21:07:23.541654,30.7,98768
2015-08-08 21:07:24.554486,30.7,98771
2015-08-08 21:07:25.566626,30.7,98774
2015-08-08 21:07:26.578689,30.7,98756
2015-08-08 21:07:27.593764,30.7,98762
2015-08-08 21:07:28.604234,30.7,98768
2015-08-08 21:07:29.616963,30.7,98756
2015-08-08 21:07:30.628996,30.7,98765
2015-08-08 21:07:31.641555,30.7,98762
2015-08-08 21:07:32.654828,30.7,98765
2015-08-08 21:07:33.666744,30.7,98762
2015-08-08 21:07:34.679507,30.7,98756
2015-08-08 21:07:35.692111,30.7,98768
2015-08-08 21:07:36.704458,30.7,98780
2015-08-08 21:07:37.717376,30.7,98765
2015-08-08 21:07:38.729340,30.7,98768
2015-08-08 21:07:39.742725,30.7,98771
2015-08-08 21:07:40.754973,30.7,98768
2015-08-08 21:07:41.767471,30.7,98768
2015-08-08 21:07:42.779976,30.7,98771
2015-08-08 21:07:43.792376,30.7,98780
2015-08-08 21:07:44.805158,30.7,98780
2015-08-08 21:07:45.818025,30.7,98774
2015-08-08 21:07:46.830457,30.7,98780
2015-08-08 21:07:47.842927,30.7,98762
2015-08-08 21:07:48.855257,30.7,98768
2015-08-08 21:07:49.868076,30.7,98756
2015-08-08 21:07:50.880560,30.7,98756
2015-08-08 21:07:51.892718,30.7,98759
2015-08-08 21:07:52.905225,30.7,98765
2015-08-08 21:07:53.917941,30.7,98768
2015-08-08 21:07:54.931140,30.7,98765
2015-08-08 21:07:55.943823,30.7,98774
2015-08-08 21:07:56.956195,30.7,98777
2015-08-08 21:07:57.968526,30.7,98780
2015-08-08 21:07:58.980685,30.7,98783
2015-08-08 21:07:59.994104,30.7,98786
2015-08-08 21:08:01.005837,30.7,98786
2015-08-08 21:08:02.018392,30.7,98786
2015-08-08 21:08:03.030728,30.7,98796
2015-08-08 21:08:04.043658,30.7,98799
2015-08-08 21:08:05.056383,30.7,98805
2015-08-08 21:08:06.068957,30.7,98799
2015-08-08 21:08:07.081697,30.7,98777
2015-08-08 21:08:08.094525,30.7,98771
2015-08-08 21:08:09.106248,30.7,98771
2015-08-08 21:08:10.119287,30.7,98765
2015-08-08 21:08:11.131593,30.7,98759
2015-08-08 21:08:12.144534,30.7,98756
2015-08-08 21:08:13.156157,30.7,98759
2015-08-08 21:08:14.168981,30.7,98765
2015-08-08 21:08:15.181790,30.7,98765
2015-08-08 21:08:16.194495,30.7,98756
2015-08-08 21:08:17.206805,30.7,98747
2015-08-08 21:08:18.218981,30.7,98765
2015-08-08 21:08:19.231774,30.7,98756
2015-08-08 21:08:20.244740,30.7,98750
2015-08-08 21:08:21.257221,30.7,98759
2015-08-08 21:08:22.270068,30.7,98756
2015-08-08 21:08:23.282553,30.7,98774
2015-08-08 21:08:24.294988,30.7,98753
2015-08-08 21:08:25.307545,30.7,98753
2015-08-08 21:08:26.320429,30.7,98771
2015-08-08 21:08:27.332756,30.7,98777
2015-08-08 21:08:28.344953,30.7,98768
2015-08-08 21:08:29.358055,30.7,98771
2015-08-08 21:08:30.369982,30.7,98771
2015-08-08 21:08:31.382960,30.7,98765
2015-08-08 21:08:32.395415,30.7,98771
2015-08-08 21:08:33.408517,30.7,98762
2015-08-08 21:08:34.420406,30.7,98768
2015-08-08 21:08:35.433272,30.7,98780
2015-08-08 21:08:36.444968,30.7,98777
2015-08-08 21:08:37.457877,30.7,98783
2015-08-08 21:08:38.470359,30.7,98774
2015-08-08 21:08:39.483418,30.7,98780
2015-08-08 21:08:40.495451,30.7,98777
2015-08-08 21:08:41.507858,30.7,98780
2015-08-08 21:08:42.520600,30.7,98777
2015-08-08 21:08:43.533849,30.7,98780
2015-08-08 21:08:44.545766,30.7,98793
2015-08-08 21:08:45.558370,30.7,98780
2015-08-08 21:08:46.570685,30.7,98786
2015-08-08 21:08:47.583933,30.7,98786
2015-08-08 21:08:48.595750,30.7,98783
2015-08-08 21:08:49.608560,30.7,98774
2015-08-08 21:08:50.621277,30.7,98780
2015-08-08 21:08:51.633895,30.7,98783
2015-08-08 21:08:52.646650,30.7,98768
2015-08-08 21:08:53.658888,30.7,98777
2015-08-08 21:08:54.672093,30.7,98780
2015-08-08 21:08:55.684433,30.7,98774
2015-08-08 21:08:56.696488,30.7,98786
2015-08-08 21:08:57.708963,30.7,98783
2015-08-08 21:08:58.722377,30.7,98796
2015-08-08 21:08:59.734543,30.7,98786
2015-08-08 21:09:00.746877,30.7,98786
2015-08-08 21:09:01.759996,30.7,98793
2015-08-08 21:09:02.772595,30.7,98796
2015-08-08 21:09:03.784652,30.7,98786
2015-08-08 21:09:04.797224,30.7,98796
2015-08-08 21:09:05.809185,30.7,98796
2015-08-08 21:09:06.822097,30.7,98805
2015-08-08 21:09:07.834873,30.7,98791
2015-08-08 21:09:08.847146,30.7,98791
2015-08-08 21:09:09.859523,30.7,98783
2015-08-08 21:09:10.872546,30.7,98771
2015-08-08 21:09:11.884959,30.7,98771
2015-08-08 21:09:12.897433,30.7,98771
2015-08-08 21:09:13.910706,30.7,98750
2015-08-08 21:09:14.922754,30.7,98747
2015-08-08 21:09:15.935410,30.7,98750
2015-08-08 21:09:16.948314,30.7,98762
2015-08-08 21:09:17.960078,30.7,98771
2015-08-08 21:09:18.972944,30.7,98780
2015-08-08 21:09:19.985809,30.7,98777
2015-08-08 21:09:20.998187,30.7,98793
2015-08-08 21:09:22.011115,30.7,98783
2015-08-08 21:09:23.023281,30.7,98802
2015-08-08 21:09:24.036176,30.7,98796
2015-08-08 21:09:25.048681,30.7,98793
2015-08-08 21:09:26.060718,30.7,98799
2015-08-08 21:09:27.073237,30.7,98791
2015-08-08 21:09:28.085449,30.7,98780
2015-08-08 21:09:29.098603,30.7,98786
2015-08-08 21:09:30.111058,30.7,98780
2015-08-08 21:09:31.123061,30.7,98774
2015-08-08 21:09:32.136097,30.7,98783
2015-08-08 21:09:33.148636,30.7,98771
2015-08-08 21:09:34.161079,30.7,98774
2015-08-08 21:09:35.173844,30.7,98774
2015-08-08 21:09:36.185743,30.7,98771
2015-08-08 21:09:37.199005,30.7,98762
2015-08-08 21:09:38.211584,30.7,98780
2015-08-08 21:09:39.223910,30.7,98786
2015-08-08 21:09:40.236892,30.7,98791
2015-08-08 21:09:41.249017,30.7,98796
2015-08-08 21:09:42.262458,30.7,98783
2015-08-08 21:09:43.274300,30.7,98780
2015-08-08 21:09:44.286882,30.7,98786
2015-08-08 21:09:45.299154,30.7,98783
2015-08-08 21:09:46.312007,30.7,98777
2015-08-08 21:09:47.324764,30.7,98777
2015-08-08 21:09:48.337566,30.7,98791
2015-08-08 21:09:49.349987,30.7,98777
2015-08-08 21:09:50.362634,30.7,98796
2015-08-08 21:09:51.375100,30.7,98811
2015-08-08 21:09:52.387453,30.7,98811
2015-08-08 21:09:53.400108,30.7,98811
2015-08-08 21:09:54.412384,30.7,98817
2015-08-08 21:09:55.425162,30.7,98811
2015-08-08 21:09:56.437655,30.7,98805
2015-08-08 21:09:57.449931,30.7,98802
2015-08-08 21:09:58.462919,30.7,98786
2015-08-08 21:09:59.474662,30.7,98786
2015-08-08 21:10:00.488064,30.7,98786
2015-08-08 21:10:01.500347,30.7,98780
2015-08-08 21:10:02.513328,30.7,98791
2015-08-08 21:10:03.525446,30.7,98783
2015-08-08 21:10:04.537599,30.7,98786
2015-08-08 21:10:05.550177,30.7,98786
2015-08-08 21:10:06.563596,30.7,98791
2015-08-08 21:10:07.575938,30.7,98791
2015-08-08 21:10:08.587715,30.7,98780
2015-08-08 21:10:09.600618,30.7,98791
2015-08-08 21:10:10.612846,30.7,98786
2015-08-08 21:10:11.625491,30.7,98791
2015-08-08 21:10:12.638510,30.7,98783
2015-08-08 21:10:13.650912,30.7,98783
2015-08-08 21:10:14.663842,30.7,98780
2015-08-08 21:10:15.675532,30.7,98791
2015-08-08 21:10:16.688193,30.7,98786
2015-08-08 21:10:17.701582,30.7,98786
2015-08-08 21:10:18.714162,30.7,98774
2015-08-08 21:10:19.726742,30.7,98786
2015-08-08 21:10:20.738929,30.7,98777
2015-08-08 21:10:21.751473,30.7,98780
2015-08-08 21:10:22.764199,30.7,98780
2015-08-08 21:10:23.776480,30.7,98780
2015-08-08 21:10:24.789069,30.7,98783
2015-08-08 21:10:25.802142,30.7,98777
2015-08-08 21:10:26.813851,30.7,98777
2015-08-08 21:10:27.826709,30.7,98777
2015-08-08 21:10:28.839338,30.7,98780
2015-08-08 21:10:29.851643,30.7,98780
2015-08-08 21:10:30.864604,30.7,98786
2015-08-08 21:10:31.876979,30.7,98786
2015-08-08 21:10:32.889334,30.7,98786
2015-08-08 21:10:33.902310,30.7,98793
2015-08-08 21:10:34.914767,30.7,98783
2015-08-08 21:10:35.926869,30.7,98777
2015-08-08 21:10:36.939469,30.7,98774
2015-08-08 21:10:37.952129,30.7,98762
2015-08-08 21:10:38.964368,30.7,98762
2015-08-08 21:10:39.977117,30.7,98762
2015-08-08 21:10:40.989572,30.7,98759
2015-08-08 21:10:42.003295,30.7,98768
2015-08-08 21:10:43.015506,30.7,98771
